Keywords,Category
0.0,3
0.0,1
0.0,0
0.0,2
0.0,3
0.0,4
0.0,0
0.0,3
0.0,5
0.0,5
0.0,1
0.0,2
0.0,4
0.0,2
0.0,0
0.0,4
0.0,0
0.0,5
0.0,1
0.0,5
0.0,4
0.0,2
0.0,3
0.0,1
0.0,0
0.0,2
0.0,0
0.0,4
0.0,4
0.0,3
0.0,3
0.0,1
0.0,0
0.0,3
0.0,5
0.10082767974444058,4
0.0,3
0.0,3
0.0,2
0.0,1
0.0,5
0.0,3
0.0,4
0.0,0
0.0,4
0.0,2
0.0,1
0.09612494367886919,3
0.0,1
0.0,4
0.0,3
0.0,5
0.0,5
0.0,4
0.0,3
0.0,5
0.0,0
0.0,2
0.0,2
0.0,3
0.0,3
0.08372159739065582,3
0.0,3
0.0,4
0.0,0
0.0,4
0.0,5
0.0,1
0.0,0
0.0,2
0.0,4
0.0,3
0.0,2
0.0,5
0.0,1
0.0,3
0.0,3
0.0,1
0.0,3
0.0,2
0.0,0
0.0,2
0.0,3
0.0,0
0.0,5
0.0,5
0.0,5
0.0,1
0.0,2
0.0,2
0.0,3
0.0,4
0.0,0
0.0,5
0.0,4
0.0,1
0.0,3
0.0,5
0.0,1
0.0,2
0.0,4
0.0,3
0.0,0
0.0,1
0.0,5
0.0,0
0.0,5
0.0,3
0.0,2
0.0,2
0.0,1
0.0,3
0.0,2
0.0,1
0.07682737637307235,3
0.0,1
0.0,2
0.0,1
0.0,4
0.0,5
0.0,3
0.0,2
0.0,2
0.0,5
0.0,1
0.0,3
0.0,2
0.0,3
0.0,4
0.0,3
0.0,0
0.0,2
0.0,2
0.0,5
0.0,1
0.0,5
0.0,3
0.0,1
0.0,1
0.0,0
0.0,3
0.0,3
0.0,3
0.0,2
0.0,4
0.0,0
0.0,2
0.0,0
0.0,5
0.0,1
0.0,0
0.0,2
0.0,2
0.06636818501456346,3
0.0,3
0.0,4
0.0,0
0.0,5
0.0,5
0.0,1
0.0,3
0.0,4
0.0,5
0.0,4
0.0,2
0.0,5
0.0,2
0.0,4
0.06406812080283776,5
0.0,3
0.0,5
0.0,5
0.0,5
0.0,5
0.0,3
0.0,2
0.0,0
0.0,4
0.0,3
0.0,2
0.06267050071683622,0
0.0,2
0.0,0
0.0,2
0.0,2
0.0,5
0.11220765169377596,3
0.0,3
0.0,4
0.0,5
0.0,3
0.0,5
0.0,0
0.0,4
0.0,1
0.0,0
0.0,3
0.0,1
0.0,5
0.0,2
0.0,2
0.0,3
0.0,3
0.0,1
0.0,3
0.0,5
0.0,0
0.07910289760044407,1
0.0,2
0.0,0
0.0,3
0.0,5
0.0,1
0.07218969577131967,1
0.0,2
0.0,2
0.0,5
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,3
0.0,4
0.0,1
0.0,2
0.0,1
0.0,4
0.0,4
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,4
0.0,5
0.0,3
0.0,5
0.0,5
0.0,3
0.0,4
0.0,2
0.0,5
0.0,4
0.0,3
0.0,3
0.0,1
0.0,4
0.0,3
0.0,1
0.0,4
0.0,1
0.0,2
0.0,0
0.0,0
0.0,3
0.0,3
0.0,4
0.0,0
0.0,4
0.0,0
0.0,3
0.0,1
0.0,4
0.0,1
0.0,4
0.0,4
0.0,5
0.0,1
0.0,2
0.0,2
0.0,1
0.0,1
0.0,2
0.0,1
0.0,2
0.0,1
0.0,3
0.0,2
0.13581536113714493,3
0.0,1
0.0,1
0.0,2
0.0,5
0.0,5
0.0,2
0.0,0
0.0,0
0.0,4
0.0,5
0.0,5
0.0,2
0.0,0
0.0,5
0.0,2
0.0,3
0.0,0
0.04764409482018328,3
0.0,2
0.0,4
0.0,2
0.0,5
0.0,4
0.0,4
0.0,3
0.0,5
0.0,0
0.0,2
0.0,5
0.0,3
0.0,0
0.0,1
0.0,3
0.0,5
0.0,5
0.0,3
0.09928847577037402,3
0.0,4
0.0,4
0.0,4
0.0,1
0.0,5
0.0,1
0.0,3
0.0,5
0.0,4
0.0,0
0.0,2
0.0,4
0.0,3
0.0,5
0.0,4
0.0,1
0.0,1
0.0,0
0.0,1
0.0,3
0.0,2
0.09432061567303396,0
0.0,4
0.0,4
0.0,0
0.0,4
0.0,0
0.0,1
0.0,2
0.0,5
0.0,2
0.0,3
0.0,4
0.0,2
0.0,0
0.0,2
0.07559086473944822,3
0.0,0
0.0,0
0.06884755262702477,3
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,5
0.0,0
0.0,5
0.0,5
0.0,1
0.0,3
0.0,3
0.0,3
0.0,5
0.0,2
0.0,3
0.0,1
0.0,4
0.0,0
0.0,1
0.0,2
0.0,3
0.0,5
0.0,0
0.0,5
0.0,2
0.0,2
0.0,4
0.0,5
0.0,3
0.0,3
0.0,3
0.0,1
0.0,1
0.0,2
0.0,0
0.0,0
0.0,0
0.0,0
0.0,2
0.0,4
0.0,4
0.0,1
0.0,3
0.0,0
0.0,1
0.0,5
0.0,1
0.0,0
0.0,5
0.0,5
0.0,5
0.0,1
0.0,4
0.0,5
0.0,4
0.0,1
0.0,0
0.0,3
0.0,5
0.0,2
0.0,3
0.0,4
0.0,3
0.0,4
0.0,2
0.0,5
0.0,1
0.0,0
0.0,2
0.054848836674689545,0
0.0,3
0.0,1
0.0,4
0.0,1
0.0,3
0.0,3
0.0,3
0.0,1
0.05144273321805019,3
0.0,4
0.0,2
0.0,4
0.0,1
0.0,1
0.0,5
0.0,3
0.0,4
0.0,5
0.0,4
0.0,1
0.0636472241555877,3
0.0,0
0.0,0
0.0,3
0.0,1
0.0,2
0.0,5
0.0,3
0.0,4
0.0,5
0.0,4
0.0,3
0.0,4
0.0,3
0.0,5
0.0,4
0.0,5
0.0,4
0.0,3
0.0,0
0.0,1
0.0,1
0.0,5
0.0,1
0.0,0
0.0,0
0.0,4
0.0,4
0.0,4
0.0,4
0.0,3
0.0,4
0.07403848387519434,3
0.0,3
0.0,4
0.06886306932290123,3
0.0,3
0.0,4
0.0,5
0.0,2
0.0,0
0.0,5
0.0,1
0.0,4
0.0,5
0.0,4
0.0,4
0.0,1
0.0,4
0.0,3
0.0,1
0.0,5
0.0,1
0.0,1
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,5
0.0,4
0.0,5
0.0,3
0.0,4
0.0,0
0.0,0
0.0,1
0.0,1
0.0,5
0.0,2
0.0,4
0.0,2
0.0,0
0.0,2
0.0,5
0.0,4
0.09302615636025005,1
0.0,0
0.0,4
0.0,5
0.0,3
0.0,4
0.0,4
0.0,0
0.0,0
0.0,1
0.0,5
0.0,5
0.0,5
0.0,4
0.0,4
0.0,5
0.0,1
0.0,1
0.0,2
0.0,5
0.0,3
0.0,1
0.0,0
0.0,2
0.0,4
0.0,3
0.0,3
0.0,4
0.0,3
0.0,1
0.0,4
0.0,4
0.0,1
0.0,2
0.0,4
0.0,3
0.0,5
0.0,3
0.0,1
0.0,5
0.0,4
0.0,5
0.0,2
0.0,3
0.0,4
0.0,2
0.0,1
0.0,4
0.0,4
0.0,0
0.0,2
0.0,3
0.0,5
0.0,2
0.0,4
0.0,0
0.0,4
0.0,1
0.0,2
0.0,5
0.0,3
0.0,0
0.0,3
0.0,1
0.0,1
0.0,2
0.0,0
0.0,0
0.0,4
0.0,5
0.0,5
0.0,1
0.0,0
0.0,4
0.0,1
0.0,5
0.0,3
0.0,0
0.0,1
0.0,5
0.0,1
0.0,4
0.0,5
0.0,2
0.0,4
0.0,0
0.0,2
0.0,3
0.0,4
0.0,3
0.0,5
0.0,0
0.0,4
0.0,0
0.0,5
0.0,1
0.0,4
0.0,1
0.0,3
0.0,1
0.0,2
0.0,4
0.0,5
0.0,3
0.0,2
0.0,4
0.0,1
0.0,3
0.0,2
0.0,2
0.0,1
0.0,5
0.0,2
0.0,1
0.0,4
0.0,5
0.0,0
0.0,2
0.0,4
0.0,3
0.0,4
0.0,0
0.0,5
0.0,1
0.0,2
0.0,2
0.0,4
0.0,4
0.0,0
0.0,3
0.0,1
0.0,4
0.0,2
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,2
0.0,0
0.0,5
0.0,5
0.0,4
0.0,1
0.0,5
0.0,3
0.0,2
0.0,0
0.0,4
0.0,3
0.0,0
0.0,1
0.0,3
0.12525677833041457,5
0.12875984506145763,3
0.0,3
0.0,5
0.0,5
0.0,5
0.0,0
0.0,2
0.0,1
0.0,0
0.0,0
0.0,3
0.0,0
0.0,5
0.0,3
0.0,4
0.0,4
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,4
0.0,0
0.0,1
0.0,0
0.0,5
0.0,1
0.0,0
0.0,1
0.0,3
0.0,1
0.0,2
0.0,3
0.0,3
0.0,2
0.0,5
0.0,5
0.0,3
0.0,5
0.0,1
0.0,5
0.0,2
0.0,1
0.0,3
0.0,2
0.0,5
0.0,0
0.0,0
0.0,2
0.0,2
0.0,3
0.0,1
0.0,4
0.0,5
0.0,3
0.0,1
0.0,1
0.0,2
0.0,3
0.0,3
0.0,1
0.0,4
0.0,5
0.0,1
0.0,5
0.0,2
0.0,5
0.0,5
0.0,5
0.0,1
0.0,4
0.09271569029652117,1
0.0,5
0.0,5
0.0,1
0.0,3
0.0,1
0.0,5
0.0,0
0.0,0
0.0,0
0.0,1
0.0,4
0.0,0
0.0,5
0.0,3
0.0,5
0.0,3
0.0,5
0.0,3
0.0,4
0.0,1
0.0,0
0.0,1
0.0,4
0.0,1
0.0,0
0.0,1
0.0,2
0.0,1
0.0,4
0.0,5
0.0,1
0.0,4
0.0,5
0.0,1
0.0,5
0.0,4
0.0,1
0.0,2
0.0,1
0.0,2
0.0,1
0.0,4
0.0,5
0.0,4
0.0,4
0.0,5
0.0,0
0.0,2
0.0,4
0.0,2
0.0,5
0.0,3
0.0,2
0.0,4
0.0,3
0.0,0
0.0,5
0.0,2
0.0,4
0.0,2
0.0,2
0.0,5
0.0,2
0.0,5
0.0,4
0.0,2
0.0,3
0.0,2
0.0,4
0.0,4
0.0,3
0.0,2
0.0,0
0.0,0
0.0,5
0.0,5
0.0,5
0.0,5
0.0,3
0.0,5
0.0,2
0.0,2
0.0,2
0.0,5
0.0,3
0.0,2
0.0,0
0.0,5
0.0,0
0.0,2
0.0,5
0.0,5
0.0,2
0.0,5
0.0,2
0.0,5
0.0,3
0.0,2
0.0,5
0.0,4
0.0,4
0.0,0
0.0,1
0.0,1
0.0,4
0.0,3
0.0,5
0.0,2
0.0,0
0.0,1
0.0,2
0.0,3
0.0,2
0.060412488720101624,5
0.0,0
0.0,3
0.0,3
0.0,4
0.0,1
0.0,0
0.0,5
0.0,1
0.0,4
0.0,3
0.0,2
0.0,0
0.0,0
0.0,0
0.0,4
0.08082783659743058,3
0.0,1
0.0,3
0.0,4
0.0,0
0.0,0
0.0,4
0.0,1
0.0,5
0.0,3
0.0,5
0.0,4
0.0,4
0.0,4
0.0,1
0.0,1
0.0,3
0.0,3
0.0,0
0.0,3
0.0,0
0.0,0
0.0,0
0.0,4
0.0,2
0.0,2
0.0,1
0.0,5
0.0,4
0.0,1
0.0,1
0.0,3
0.0,1
0.0,4
0.0,5
0.0,4
0.0,1
0.0,2
0.0,1
0.1287852976212293,4
0.0,1
0.0,1
0.0,3
0.0,1
0.0,0
0.0,0
0.0,4
0.0,5
0.0,3
0.0,3
0.0,4
0.0,0
0.0,3
0.0,5
0.0,5
0.0,0
0.0,1
0.0,5
0.0,3
0.0,0
0.0,5
0.0,2
0.0,1
0.0,2
0.0,5
0.0,1
0.0,0
0.0,1
0.0,0
0.0,2
0.0,2
0.0,4
0.0,1
0.0,0
0.0,0
0.0,4
0.0,5
0.0,3
0.0,2
0.0,1
0.0,4
0.0,0
0.0,2
0.0,5
0.0,3
0.0,1
0.0,0
0.0,5
0.0,1
0.0,1
0.0,5
0.0,1
0.0,2
0.0,3
0.0,0
0.0,5
0.0,5
0.0,3
0.0,0
0.0,3
0.0,0
0.0,0
0.0,2
0.0,4
0.0,2
0.0,2
0.0,0
0.0,2
0.0,4
0.0,5
0.0,3
0.0,5
0.0,5
0.0,2
0.0,0
0.0,1
0.0,3
0.0,0
0.0,3
0.0,0
0.0,3
0.0,4
0.0,1
0.0,2
0.0,4
0.0,2
0.0,2
0.0,5
0.0,5
0.0,2
0.0,3
0.0,5
0.0,5
0.0,0
0.0,2
0.0,4
0.0,1
0.0,2
0.0,0
0.06029160070369664,5
0.0,3
0.0,0
0.0,5
0.0,5
0.0,4
0.0,4
0.0,4
0.0,2
0.0,2
0.0,4
0.0,5
0.0,3
0.0,4
0.0,3
0.0,4
0.0,4
0.0,5
0.0,2
0.0,5
0.0,2
0.0,3
0.0,2
0.0,3
0.0,2
0.0,4
0.0,2
0.0,0
0.0,2
0.08681357421438365,1
0.0,5
0.0,3
0.0,1
0.0,0
0.0,1
0.0,1
0.06576847852847123,5
0.0,0
0.0,5
0.0,1
0.0,4
0.0,1
0.0,3
0.0,2
0.0,2
0.0,3
0.0,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,5
0.0,3
0.0,5
0.0,0
0.0,2
0.0,4
0.0,0
0.0,0
0.0,5
0.0,0
0.0,4
0.0,5
0.0,2
0.0,3
0.0,4
0.0,0
0.0,3
0.0,4
0.0,0
0.0,3
0.0,4
0.0,3
0.0,3
0.0,5
0.0,5
0.0,5
0.0,5
0.0,5
0.0,5
0.0,5
0.0,2
0.0,5
0.0,1
0.0,3
0.0,2
0.0,1
0.0,5
0.0,2
0.0,1
0.0,4
0.0,0
0.0,1
0.0,2
0.0,2
0.0,5
0.0,4
0.0,1
0.0,3
0.0,5
0.0,4
0.0,0
0.0,0
0.0,4
0.0,4
0.0,3
0.0,2
0.0,0
0.0,3
0.0,5
0.0,3
0.0,5
0.0,3
0.0,1
0.0,0
0.0,3
0.0,5
0.0,3
0.0,2
0.0,4
0.0,4
0.0,2
0.0,3
0.0,5
0.0,2
0.0,2
0.0,5
0.0,0
0.0,0
0.0,1
0.0,3
0.0,4
0.0,1
0.0,4
0.0,5
0.0,0
0.0,2
0.0,2
0.0,2
0.0,2
0.0,5
0.0,1
0.0,0
0.0,4
0.0,5
0.0,2
0.0,4
0.0,3
0.0,4
0.0,3
0.0,3
0.0,0
0.0,0
0.0,2
0.0,0
0.0,5
0.0,3
0.0,2
0.0,4
0.0,4
0.0,5
0.0,1
0.0,1
0.0,5
0.0,5
0.0,1
0.0,5
0.0,4
0.0,4
0.0,5
0.0,4
0.0,3
0.0,2
0.0,2
0.0,4
0.0,3
0.0,3
0.0,0
0.0,1
0.0,4
0.0,1
0.0,4
0.0,4
0.0,0
0.0,4
0.0,3
0.0,1
0.0,5
0.0,3
0.0,5
0.0,0
0.0,1
0.05356665455677912,3
0.06835945970139162,3
0.0,3
0.0,3
0.0,2
0.0,1
0.0,0
0.0,3
0.0,5
0.0,0
0.0,4
0.0,1
0.0,0
0.0,3
0.0,4
0.0,4
0.0,0
0.0,5
0.0,5
0.0,4
0.0,4
0.0,2
0.0,4
0.0,4
0.0,4
0.0,2
0.0,0
0.0,3
0.0,3
0.0,3
0.0,1
0.16844022450241034,1
0.0,5
0.0,1
0.0,1
0.0,3
0.0,0
0.0,4
0.0,2
0.0,4
0.0,2
0.0,2
0.0,0
0.0,5
0.09381535918902628,1
0.0,5
0.0,1
0.0,1
0.0,1
0.0,2
0.0,2
0.0,2
0.0,0
0.0,5
0.0,0
0.0,1
0.0,4
0.0,5
0.0,1
0.0,5
0.20092529538119694,5
0.0,3
0.0,4
0.0,2
0.0,3
0.0,0
0.0,5
0.0,3
0.0,4
0.0,5
0.0,0
0.0,4
0.0,4
0.0,5
0.0,0
0.0,4
0.0,3
0.0,1
0.0,5
0.0,0
0.0,3
0.0,3
0.0,1
0.0,5
0.0,3
0.0,3
0.0,2
0.0,4
0.0,4
0.0,4
0.0,1
0.0,5
0.0,1
0.0,1
0.0,1
0.0,2
0.0,5
0.0,0
0.0,0
0.0,5
0.0,3
0.0,1
0.0,0
0.0,0
0.0,2
0.0,4
0.0,0
0.0,3
0.0,2
0.0,4
0.0,0
0.0,4
0.0,5
0.0,4
0.0,5
0.0,5
0.0,3
0.0,4
0.0,4
0.0,1
0.0,2
0.0,1
0.0,2
0.0,2
0.0,0
0.0,4
0.0,1
0.0,2
0.0,0
0.0,4
0.0,5
0.0,1
0.0,4
0.0,3
0.0,3
0.0,2
0.0,4
0.0,2
0.0,4
0.0,4
0.0,4
0.0,4
0.0,4
0.0,2
0.0,0
0.0,0
0.0,1
0.0,4
0.0,4
0.0,4
0.0,0
0.0,0
0.0,1
0.0,1
0.0,2
0.0,4
0.0,5
0.0,4
0.0,4
0.0,1
0.0,4
0.0,0
0.0,4
0.0,1
0.0,4
0.0,4
0.0,3
0.0,1
0.0,5
0.0,0
0.0,3
0.0,4
0.0,2
0.0,2
0.0,2
0.0,2
0.0,5
0.0,1
0.0,2
0.0,3
0.0,1
0.0,2
0.0,3
0.0,2
0.0,4
0.0,0
0.0,4
0.0,1
0.0,5
0.0,3
0.0,0
0.0,5
0.0,0
0.0,1
0.0,2
0.0,1
0.0,4
0.0,4
0.0,4
0.0,2
0.0,3
0.0,2
0.0,3
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,1
0.0,5
0.0,4
0.0,4
0.0,4
0.0,2
0.0,1
0.0,0
0.0,1
0.0,0
0.0,5
0.0,5
0.0,0
0.0,2
0.0,0
0.0,5
0.0,4
0.0,4
0.0,5
0.0,1
0.0,2
0.0,2
0.0,3
0.0,3
0.0,1
0.0,3
0.0,4
0.0,1
0.0,4
0.0,4
0.0,5
0.0,0
0.0,2
0.0,0
0.0,2
0.07025270197285334,1
0.0,0
0.0,4
0.0,3
0.09683136633216771,1
0.0,2
0.0,5
0.0,5
0.0,4
0.0,5
0.0,2
0.0,0
0.0,2
0.0,2
0.0,4
0.0,0
0.0,4
0.0,5
0.0,4
0.0,5
0.0,4
0.0,0
0.0,5
0.0,5
0.0,2
0.0,2
0.0,4
0.0,3
0.0,1
0.0,2
0.0,3
0.0,4
0.0,2
0.0,4
0.0,5
0.0,2
0.0,4
0.0,2
0.0,2
0.0,4
0.0,1
0.0,3
0.0,1
0.0,1
0.0,1
0.0,4
0.0,5
0.0,3
0.0,2
0.0,2
0.0,3
0.0,2
0.0,3
0.0,5
0.0,0
0.0,2
0.0,1
0.0,2
0.0,4
0.0,3
0.0,5
0.0,1
0.0,5
0.0,0
0.0,0
0.0,0
0.0,5
0.0,2
0.0,5
0.0,0
0.08435567907328906,3
0.0,2
0.0,1
0.0,0
0.0,4
0.0,0
0.0,4
0.0,2
0.0,3
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,4
0.0,3
0.0,3
0.0,5
0.0,0
0.1308863992908566,5
0.0,2
0.0,0
0.0,2
0.0,2
0.0,3
0.0,3
0.0,3
0.0,2
0.0,1
0.0,5
0.0,2
0.0,3
0.0,4
0.0,4
0.0,1
0.0,2
0.0,2
0.0,2
0.0,5
0.0,3
0.0,5
0.0,5
0.0691979449023309,3
0.0,2
0.0,4
0.0,2
0.0,2
0.0,4
0.0,1
0.0,5
0.0,4
0.0,4
0.0,0
0.0,0
0.0,4
0.0,0
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,1
0.0,4
0.0,5
0.0,4
0.0,4
0.0,4
0.0,0
0.0,4
0.0,1
0.0,0
0.0,5
0.0,5
0.0,1
0.0,1
0.0,5
0.0,0
0.0,0
0.0,2
0.0,5
0.0,1
0.0,0
0.0,0
0.0,4
0.0,3
0.0,3
0.0,2
0.0,3
0.0,2
0.0,3
0.0,3
0.0,2
0.0,2
0.0,3
0.0,5
0.0,5
0.0,3
0.0,2
0.0,5
0.0,5
0.10208841919333903,5
0.0,2
0.0,5
0.0,3
0.0,3
0.0,0
0.0,2
0.0,2
0.0,2
0.0,3
0.0,3
0.06552664345194512,5
0.0,1
0.0,3
0.0,5
0.0,4
0.0,3
0.0,1
0.0,3
0.0,1
0.0,1
0.0,2
0.0,3
0.0,1
0.0,0
0.0,2
0.0,3
0.0,5
0.0,3
0.0,2
0.0,2
0.0,2
0.0,3
0.0,3
0.0,0
0.0,0
0.0,5
0.0,4
0.09050827007106539,3
0.0,2
0.0,0
0.0,5
0.0,3
0.0,5
0.0,0
0.0,5
0.0,4
0.0,3
0.0,4
0.0,2
0.0,5
0.0,2
0.0,3
0.0,3
0.11114808492976337,5
0.0,1
0.0,3
0.0,2
0.0,2
0.0,3
0.0,4
0.0,2
0.0,2
0.0,4
0.0,2
0.0,3
0.0,5
0.0,3
0.0,1
0.0,1
0.0,4
0.0,4
0.0,4
0.0,4
0.0,3
0.0,1
0.0,2
0.0,1
0.0,3
0.0,2
0.0,3
0.0,4
0.0,0
0.0,5
0.0,5
0.0,0
0.0,1
0.0,0
0.0,5
0.0,4
0.0,0
0.0,4
0.0,4
0.0,4
0.0,2
0.0,3
0.0,3
0.0,0
0.0,0
0.0,0
0.0,3
0.0,5
0.0,5
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,4
0.0,5
0.042354836698896385,0
0.0,2
0.0,4
0.0,4
0.0,4
0.0,2
0.0,3
0.0,5
0.0,0
0.0,2
0.0,0
0.0,1
0.0,0
0.0,5
0.0,4
0.0,2
0.0,2
0.0,2
0.0,4
0.0,4
0.0,2
0.0,5
0.0,5
0.0,0
0.0,3
0.0,2
0.0,2
0.0,3
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,4
0.0,0
0.0,4
0.0,1
0.0,3
0.0,0
0.0,4
0.0,0
0.0,0
0.0,4
0.0,2
0.0,1
0.0,3
0.0,3
0.0,4
0.0,3
0.0,3
0.0,3
0.0,1
0.0,4
0.0,1
0.0,4
0.0,5
0.0,3
0.0,3
0.0,1
0.0,0
0.0,1
0.0,2
0.0,1
0.0,2
0.0,1
0.0,1
0.0,4
0.0,1
0.0,5
0.0,0
0.0,5
0.11174731180432775,5
0.0,2
0.0,4
0.0,5
0.0,1
0.0,5
0.0,3
0.0,0
0.0,2
0.0,5
0.0,2
0.0,2
0.0,2
0.0,4
0.0,0
0.0,1
0.0,2
0.0,5
0.0,2
0.0,4
0.0,3
0.0,4
0.0,5
0.0,5
0.0,2
0.0,4
0.0,2
0.0,5
0.0,4
0.0,3
0.0,3
0.0,5
0.0,3
0.0,3
0.0,3
0.0,0
0.0,0
0.0,4
0.0,5
0.0,4
0.0,4
0.0,1
0.0,2
0.0,5
0.0,5
0.0,5
0.0,2
0.0,1
0.0,4
0.0,4
0.0,3
0.0,1
0.0,0
0.0,2
0.0,4
0.0,5
0.0,0
0.0,2
0.0,2
0.0,0
0.0,3
0.0,3
0.0,2
0.0,2
0.0,5
0.0,2
0.0,0
0.0,5
0.0,0
0.0,2
0.0,1
0.07802498632356027,3
0.0,4
0.0,2
0.0,4
0.0,4
0.0,2
0.07298465834553804,3
0.0,5
0.0,5
0.0,1
0.0,2
0.0,0
0.0,0
0.0,3
0.0,5
0.0,0
0.0,0
0.0,1
0.0,4
0.0,1
0.0,5
0.0,0
0.0,4
0.0,5
0.0,3
0.0,1
0.0,2
0.0,1
0.0,5
0.0,3
0.0,5
0.0,3
0.0,5
0.0,4
0.0,4
0.0,3
0.0,0
0.0,1
0.0,1
0.0,1
0.0,2
0.0,5
0.0,5
0.0,1
0.0,5
0.0,1
0.0,5
0.0,3
0.0,4
0.0,2
0.0,2
0.0,0
0.0,2
0.0,2
0.0,1
0.0,4
0.0,5
0.0,0
0.0,4
0.0,2
0.0,3
0.0,3
0.0,2
0.0,4
0.0,0
0.0,0
0.0,5
0.0,1
0.0,1
0.0,3
0.0,1
0.0,2
0.0,5
0.0,1
0.0,1
0.0,0
0.0,1
0.0,5
0.0,4
0.0,5
0.0,1
0.0,1
0.0,2
0.0,2
0.0,2
0.0,1
0.0,4
0.0,5
0.0,1
0.0,5
0.0,2
0.0,2
0.0,4
0.0,1
0.0,2
0.0,5
0.0,1
0.0,4
0.0,2
0.0,4
0.0,1
0.0,5
0.0,0
0.0,5
0.0,5
0.0,2
0.0,4
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,3
0.0,4
0.0,0
0.0,5
0.0,1
0.0,5
0.0,0
0.0,4
0.0,3
0.0,4
0.0,5
0.0,4
0.0,3
0.0,4
0.0,2
0.0,5
0.0,4
0.0,1
0.0,5
0.0,5
0.0,3
0.0,1
0.0,3
0.0,2
0.0,3
0.0,2
0.0,2
0.0,1
0.0,3
0.0,5
0.0,3
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,2
0.0,5
0.0,0
0.0,5
0.0,4
0.0,1
0.0,2
0.0,4
0.0,4
0.0,1
0.0,2
0.0,4
0.0,4
0.0,2
0.0,5
0.0,1
0.0,1
0.0,2
0.0,1
0.0,5
0.0,4
0.0,1
0.0,3
0.0,0
0.0,4
0.0,0
0.0,2
0.0,1
0.0,5
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,2
0.0,3
0.08489003282594607,1
0.0,4
0.0,2
0.10122397446485924,1
0.0,0
0.0,4
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,2
0.0,4
0.0,1
0.0,4
0.0,1
0.0,0
0.0,4
0.0,0
0.0,1
0.0,2
0.0,4
0.0,1
0.0,4
0.0,0
0.0,3
0.0,3
0.0,1
0.0,4
0.0,4
0.0,1
0.0,4
0.0,4
0.0,4
0.0,1
0.0,3
0.0,0
0.0,4
0.0,2
0.0,3
0.0,3
0.0,5
0.0,3
0.0,0
0.0,2
0.0,2
0.0,1
0.0,5
0.0,3
0.0,5
0.0,0
0.0,4
0.0,1
0.0,2
0.0,0
0.0,5
0.0,2
0.0,0
0.0,1
0.0,4
0.0,3
0.0,1
0.0,0
0.0,2
0.0,3
0.0,4
0.0,0
0.0,2
0.0,5
0.0,3
0.0,5
0.0,1
0.0,2
0.0,1
0.0,5
0.0,5
0.0,2
0.0,3
0.0,3
0.0,0
0.0,1
0.0,5
0.0,0
0.0,0
0.0,3
0.0,4
0.0,2
0.0,5
0.0,4
0.0,5
0.0,4
0.0,2
0.12838108090735975,3
0.0,5
0.0,2
0.07642585686669268,5
0.0,5
0.0,0
0.0,0
0.0,4
0.0,0
0.0,0
0.0,3
0.0,0
0.0,4
0.0,4
0.0,4
0.0,5
0.0,1
0.0,1
0.0,4
0.0,0
0.0,4
0.0,1
0.0,1
0.0,0
0.0,2
0.0,0
0.0,5
0.0,5
0.0,2
0.0,0
0.0,2
0.06451084891750068,3
0.0,2
0.0,0
0.0,3
0.0,0
0.0,2
0.0,5
0.0,2
0.0,2
0.0,5
0.0,0
0.0,2
0.0,2
0.0,0
0.0,3
0.0,0
0.0,1
0.1250775638786878,1
0.0,2
0.0,0
0.0,0
0.0,1
0.0,0
0.0,3
0.0,0
0.0,5
0.0,0
0.0,3
0.0,2
0.0,0
0.0,0
0.0,0
0.0,0
0.0,4
0.0,3
0.0,3
0.0,3
0.0,0
0.0,2
0.0,2
0.0,3
0.0,2
0.0,3
0.0,5
0.0,2
0.0,5
0.0,3
0.0,2
0.0,4
0.0,3
0.0,2
0.0,3
0.0,5
0.0,1
0.09135497901021619,5
0.0,4
0.0,3
0.0,4
0.0,2
0.0,2
0.0,2
0.0,4
0.0,4
0.0,2
0.0,4
0.0,0
0.0,3
0.0,4
0.0,4
0.0,0
0.0,4
0.0,0
0.0,0
0.0,0
0.0,4
0.0,1
0.0,1
0.0,4
0.0,2
0.0,5
0.0,3
0.0,2
0.0,4
0.07060673411409216,5
0.0,2
0.0,5
0.0,2
0.0,1
